"id";"atomid";"McId";"DatetimeCreatedShifted";"GoogleClientId";"EntityCreatedWith";"ch_isFirst4ContactAttribution";"ch_isFirst";"cohortdate"
"1BC912A6-8004-EE6F-CF2F-83DB799C1772";-20;"71C85B3A-D593-4854-9D77-10300BA91130";"2024-07-02 14:23:21.667";;HubspotContact;1;1;"2024-07-02"
"7831BBC7-3012-F1FF-0A0B-E0A43F05E631";-20;FBD95884-51D6-49D6-B266-1DDF7FDD80FD;"2024-07-02 18:56:30.0";;ShopifyCustomer;0;0;"2024-07-02"
C04C7B55-1A50-89D2-85AA-50B4B1F3CA40;-20;DE1CC67E-DF78-417F-9233-4315086EE3D6;"2024-06-19 15:38:29.683";;HubspotContact;1;1;"2024-06-19"
"49D1F3ED-CDF0-82BD-0986-5791E113EB36";-20;"837E6A12-1691-4E44-BE8D-B6BAF20D6512";"2024-06-24 18:56:42.0";;ShopifyCustomer;1;1;"2024-06-24"
"02D68E84-7791-CEFB-7ABE-7A4830AC514A";-20;CACBAD28-4ADB-43AB-AEE9-5A48907A4ED2;"2024-06-11 23:17:51.257";;HubspotContact;1;1;"2024-06-11"
BABF46A4-02A6-10CD-C276-99580DE76392;-20;E4478A6C-E395-4886-9C25-590EA589AD90;"2024-06-17 17:26:09.947";;HubspotContact;1;1;"2024-06-17"
DB479EFA-379D-C9C2-55C5-BDB39C449C0E;-20;D1ECBBB2-1EDB-4A09-8E7F-0399863A1038;"2024-06-18 12:05:42.197";;HubspotContact;1;1;"2024-06-18"
"76097DE8-53D6-1C65-5C80-6390ADBB781F";103;F4546466-2493-4805-B5C1-083A756BBDB2;"2024-06-28 20:32:30.993";;HubspotContact;1;1;"2024-06-28"
ABA70BCE-CD8C-81E4-76CA-C0554F514A94;-20;"057C0A72-74E6-4307-A105-1BEFA34E6D75";"2024-06-12 10:34:33.0";;ShopifyCustomer;0;0;"2024-06-11"
"12B5E4F9-EE15-8FCE-FE17-55C5C9CE354A";101;DD40F569-F480-4350-A763-371209BB761B;"2024-06-26 12:25:17.07";;HubspotContact;1;1;"2024-06-26"
"12FC2095-58D9-3B9F-E002-18CC103F3DCC";-20;"6542D67D-42B8-43EA-B4F3-259729D3B5D3";"2024-06-18 20:53:56.32";;HubspotContact;1;1;"2024-06-18"
"417FC2FE-F567-B121-75C9-5F5609D1FF66";-20;"177FF458-86C7-44BF-A919-002FC9D76350";"2024-06-20 14:52:54.0";"2002857306.1724765364";ShopifyCustomer;0;0;"2024-06-20"
"3102EE07-71FD-C55A-5A23-2729C385AFEE";-20;A52EF7B3-95E3-4562-83A7-F6DDEB9BC570;"2024-06-16 16:30:30.0";;ShopifyCustomer;1;1;"2024-06-16"
B0B9353B-4F4A-4974-CE5A-9635227720FD;-20;E7DFB071-D0CE-4920-9753-EC5ED754B93F;"2024-06-21 22:44:08.0";;ShopifyCustomer;1;1;"2024-06-21"
"532B809A-69EF-17FE-6D7B-6132E9E3BD49";10689;"656B7D04-1E3C-44B3-B6DB-0076C7A3FDCC";"2024-06-27 18:07:54.0";;ShopifyCustomer;0;0;"2024-06-27"
"41B43DAF-EEE7-CF97-97E4-6AFEF63FC331";10640;"890F01D6-D267-407B-817F-22C43A466435";"2024-06-24 12:49:55.0";;ShopifyCustomer;0;0;"2024-06-22"
F3C26ED7-D14E-8E90-D919-37C784F39D05;-20;CBEFA2BD-D078-48B4-97D3-3FA496AF7E9A;"2024-07-02 14:11:32.0";;ShopifyCustomer;1;1;"2024-07-02"
BF4C8497-DBEB-FA2F-CD41-36B51018A17C;10706;E78307B6-6746-4DC5-91DC-4C8CE583C356;"2024-07-08 19:32:25.0";;ShopifyCustomer;0;0;"2024-07-06"
DBDCF0CB-DB83-D618-C167-7284D63C6BF4;10643;"82BD0548-5C01-45C8-A5B4-31CEB793B35B";"2024-07-03 00:09:04.827";;HubspotContact;1;1;"2024-07-03"
EA10A1C8-EABD-C3BE-19C4-F8E11A15A742;10434;"7AE7976B-62AD-4244-AC8E-576D32E3CD26";"2024-06-25 21:00:32.517";;HubspotContact;1;1;"2024-06-25"
EBBE7ED5-2DFC-E5C1-23AA-1490126F7C91;11091;"65CE06E8-5C3F-4565-837B-1519091C1008";"2024-07-01 09:06:51.527";;HubspotContact;1;1;"2024-07-01"
"768931EE-2F94-00C0-35DD-F3A1E0F88067";-20;"600704FB-3CD4-4A88-81B0-5EC5D598B664";"2024-06-13 06:21:39.0";;ShopifyCustomer;1;1;"2024-06-13"
"52AE18AF-8078-3CB1-B33E-22EE54BF7F5B";10691;"773A0DA1-CCE2-4128-9362-181AE21EC267";"2024-06-30 09:06:57.26";;HubspotContact;1;1;"2024-06-30"
DD3D4765-C808-52B6-1764-0B321F3CA4C4;101;BD956685-A4BE-4E9D-839E-1FB513D17DC6;"2024-07-01 16:26:44.0";;ShopifyCustomer;0;0;"2024-06-29"
"716CC49B-4172-0DBD-66F9-5FBA2F2697E7";-20;CC860DCA-4767-4885-A3E6-AF5A9E439281;"2024-06-19 06:57:18.0";;ShopifyCustomer;1;1;"2024-06-19"
ED3B54DF-5F2C-3A91-819D-A91CBAE0CEA0;-20;B6E458CC-42F6-46B5-922F-320832C0E405;"2024-06-19 21:42:05.733";;HubspotContact;1;1;"2024-06-19"
"1905096B-F0BA-8158-85FF-58560627A597";-20;DD6F9994-E3A8-4E3E-81A6-2AE50E9FA4B1;"2024-06-20 19:00:50.447";;HubspotContact;1;1;"2024-06-20"
B8CE3790-6E79-3073-BEB6-08E9D2B18DD9;-20;C58E1D02-0A61-49B6-ACDB-111D6AE5187F;"2024-06-23 09:07:35.993";;HubspotContact;1;1;"2024-06-23"
"711FD962-1CFE-814E-9DC3-6093FF00E192";-20;E82CF915-BD14-4222-9BBC-401F6D8F8B37;"2024-06-14 08:38:04.963";;HubspotContact;1;1;"2024-06-14"
"951578E0-5429-B96A-A1FC-A50B15B2B5B0";10610;"68199616-DF95-4853-92C3-26176DFCBC5D";"2024-06-24 21:15:15.0";;ShopifyCustomer;1;1;"2024-06-24"
"326B06BD-4893-D700-4BDB-8AB3B7CDAA7A";10018;"84220DB0-DC18-4483-85F4-12EBDF1496F3";"2024-06-24 11:41:48.0";;ShopifyCustomer;0;0;"2024-06-21"
C05EA7AF-ECD4-737A-3F24-49A7B9B9510B;-20;D16AD37C-2568-41D8-80FA-1288A3F92D85;"2024-06-18 16:55:32.0";;HubspotContact;1;1;"2024-06-18"
"0C8CF6AF-B6D7-A82F-7BF7-2E37A9B61BEC";111;BEF05C96-7547-4934-91DD-095070F606BA;"2024-07-05 16:44:42.0";;ShopifyCustomer;0;0;"2024-07-03"
"298D5BAC-9DE5-FBEE-6837-22B74C64474E";10018;F67B6B8A-1846-4ACB-AADE-0B55192ECDEA;"2024-06-22 21:35:32.843";;HubspotContact;1;1;"2024-06-22"
"4EFFE97A-0D3A-CBB8-C18C-C111ECEA84A4";-20;"01EC208D-4494-4000-99EB-3B5E444DDE47";"2024-06-13 19:27:54.0";;ShopifyCustomer;1;1;"2024-06-13"
"160E0D3F-B0AD-A8C3-5424-F8AD11B634A2";141;"0ACB5148-3DC5-4865-AF90-3E97B3BF3AE0";"2024-06-21 16:14:22.0";;ShopifyCustomer;0;0;"2024-06-21"
"7F37019E-66B0-6DE5-2EC4-18C3C2F12AD5";141;"09672018-695C-4013-8D97-2A67E9547D17";"2024-06-24 11:48:37.0";;ShopifyCustomer;0;0;"2024-06-21"
DE2EBCB1-0F7E-6698-D57B-0A8424CE4FFA;10641;"6CF2765D-9801-4369-8445-268C48DA3E29";"2024-06-24 12:53:18.0";;ShopifyCustomer;0;0;"2024-06-22"
"93EE9655-2E94-6FE1-2502-05DB3B8997D3";-20;"584DFDCD-16E3-4370-8E07-AF619C9281B2";"2024-06-19 22:06:19.0";;ShopifyCustomer;1;1;"2024-06-19"
"1B21F45F-65DC-5F30-0FC5-686203279787";11006;"9C57BA59-1670-45A7-A963-0D043514619A";"2024-07-08 17:43:18.0";;ShopifyCustomer;0;0;"2024-07-07"
"50576FA2-F9C4-0390-FFA0-887AFAC0213C";10641;"83E33A48-4F74-49C6-B21A-0752BB4C0B3C";"2024-06-28 00:17:13.947";;HubspotContact;1;1;"2024-06-28"
B20D6E57-E17D-2FA9-CBA2-3D8BFAE7AC39;-20;"5647FBB7-B0F9-4DE6-900A-099CBFA6B961";"2024-06-16 10:53:22.783";;HubspotContact;1;1;"2024-06-16"
"8F8F8B7B-224E-6719-2A92-2FB1B29E235B";-20;"20B35711-0C6C-4309-B2B2-813916DC99FD";"2024-06-14 10:13:56.0";;ShopifyCustomer;1;1;"2024-06-14"
"92C989EC-1FF1-915C-EDDE-6742DDF34273";-20;"0D17F43A-846D-4814-83AC-4B833C36B59D";"2024-06-19 06:39:47.69";;HubspotContact;1;1;"2024-06-19"
C717DFAD-427F-A7CC-7233-31478E437F65;10328;"66889CC8-639C-4A3B-A96F-0B791151C089";"2024-06-21 17:30:35.987";;HubspotContact;1;1;"2024-06-21"
A484D3C3-A04C-AF46-B6B4-5E3DB90022F3;101;"4206C496-2CAB-4AE8-9869-2BE3774917DA";"2024-06-26 15:50:21.0";;ShopifyCustomer;0;0;"2024-06-26"
FF5738BA-B95B-D4F2-799E-EE429CB900D6;-20;D122092F-4047-40BD-9D43-02410241C8FC;"2024-06-11 11:11:25.0";;ShopifyCustomer;0;0;"2024-06-10"
"60452D6E-69A5-93EB-07CF-9212090A92E1";-20;"3F2E7FB5-0AD3-4148-90B4-17AB5274DB58";"2024-06-11 17:24:55.05";;HubspotContact;1;1;"2024-06-11"
"2129DF27-49D5-25A1-C40E-CE3B425E0040";-20;"2B07775C-EB6D-4E80-A3DE-5F7900259C8F";"2024-06-20 10:44:58.0";;ShopifyCustomer;0;0;"2023-05-06"
F08EE96A-2349-BF9C-6B44-F1D39E6D2A27;10434;"7AE7976B-62AD-4244-AC8E-576D32E3CD26";"2024-06-26 10:34:19.0";;ShopifyCustomer;0;0;"2024-06-25"
"192FCBB5-EB62-756D-F59D-EF9E95644086";10018;BCD7F9C8-CDCD-41FF-BABC-07162C95CDEA;"2024-06-26 10:36:42.0";"1517615017.1719369867";ShopifyCustomer;0;0;"2024-06-25"
"9E2A1DD7-FC4A-02CE-D313-109F584667E6";-20;ADFE620A-D9E7-4714-96AE-28440281412C;"2024-06-17 07:43:55.533";;HubspotContact;1;1;"2024-06-17"
"86F4FADF-1DDD-7D17-5672-4276229F62E3";10640;"3A9C0B06-332C-40AB-81A9-11AEF4B4DD9E";"2024-06-26 16:13:03.0";;ShopifyCustomer;0;0;"2024-06-26"
E5B93CC4-65C7-C081-5A99-D540222ABECF;10689;"7BE9D181-8826-427D-AB57-0BC585C81043";"2024-07-01 14:46:05.0";;ShopifyCustomer;0;0;"2024-06-30"
"34EF7096-3844-39A1-83C1-E7636A73C52A";-20;"06DB6EE2-CF2E-432D-96A7-44CA8C54D0BA";"2024-06-16 21:59:32.99";;HubspotContact;1;1;"2024-06-16"
C4268F0B-6C13-B454-A31A-991C83599B94;-20;DD6F9994-E3A8-4E3E-81A6-2AE50E9FA4B1;"2024-06-21 12:00:34.0";;ShopifyCustomer;0;0;"2024-06-20"
C7FA8DC2-8915-5141-899B-CD08A4954883;-20;"5C7B399E-8765-40C0-AB58-3A580ECAC661";"2024-06-20 13:42:24.0";;ShopifyCustomer;0;0;"2024-06-19"
"2FB8BFD7-8D42-FB1C-DBA7-5A16A7AB04A1";-20;F7AC813C-A9E2-4AC8-95A9-FFED6C4B35FF;"2024-06-25 14:59:26.0";;ShopifyCustomer;1;1;"2024-06-25"
AF20D522-7823-9309-342D-6E18954C91AD;-20;"5437013C-8D85-4D1A-B3BE-92E6F33D53AB";"2024-06-14 13:34:07.0";;ShopifyCustomer;0;0;"2024-06-13"
"6888B761-85D8-1D9E-5B94-6F6346EEB4B8";-20;"549BA401-2E80-4893-ABCC-025AAEEE2A4A";"2024-06-21 12:01:17.0";"176585460.1719508144";ShopifyCustomer;0;0;"2024-06-20"
EB084CD1-130F-2639-EAE2-8C60DD7646DB;141;AAE3E125-C5FD-443C-9D9B-11DC1FCF5538;"2024-06-24 15:18:34.223";;HubspotContact;1;1;"2024-06-24"
AB24C1B5-819F-E69D-AABE-C0AF8AB359C0;111;"428379E4-758F-4AAB-8862-0E926F100E38";"2024-06-24 04:00:25.0";;ShopifyCustomer;1;1;"2024-06-17"
D5F61441-06C0-CD5A-722B-36E89A7A2B80;10042;"6FD0827D-A18E-48EB-B584-06701F9659E1";"2024-06-27 19:58:59.653";;HubspotContact;1;1;"2024-06-27"
"04D41CFB-EC98-3739-3995-758A4B19327F";-20;"9A16B702-E636-4FB5-84EF-20634B5AA0AA";"2024-06-19 17:26:47.41";;HubspotContact;1;1;"2024-06-19"
"1EFA3868-F91A-066C-6662-909D86150C6C";10691;A94B4622-2966-48D6-9389-06C518DBCF91;"2024-07-08 16:36:07.0";;ShopifyCustomer;0;0;"2024-07-03"
DBA0E32B-C016-8CE1-FA7A-5B7972F2BF5C;10018;F32434C9-B95F-4693-BE0C-3589458E2AB9;"2024-06-21 12:55:44.0";;ShopifyCustomer;0;0;"2024-06-20"
"829B9F1B-17D4-D540-1C2E-8C6862D9AAF8";101;"5EE0A190-9F26-4C41-88B2-160EA2DA061E";"2024-07-02 16:49:32.83";;HubspotContact;1;1;"2024-07-02"
B5A7093A-F8F7-443F-2278-695B5FAAE4C7;-20;"51270D67-E2B3-4372-8CE4-FCB1277732DE";"2024-06-17 12:41:08.0";;ShopifyCustomer;1;1;"2024-06-17"
"5BE58381-5A19-1D18-55ED-BDAA8907B7E7";101;"66CD1D0F-7EDF-4020-8DA5-170840C2EBBD";"2024-06-30 19:12:05.0";;ShopifyCustomer;1;1;"2024-06-30"
"05C40581-4648-6DB0-F0CE-05CBD2111F0B";10643;CA7FC6D6-AFF8-413A-A701-04C82254A17F;"2024-06-23 01:41:32.517";;HubspotContact;1;1;"2024-06-23"
CF6DE3F9-AC5F-6F34-B5B0-121BF5DB1E07;140;FDC6CC0E-6741-4F15-9EB0-1D6E2BF0CAB2;"2024-06-21 20:53:28.0";;ShopifyCustomer;1;1;"2024-06-21"
F007829B-AAD7-1E98-A44E-16E6A3D36F45;10691;"1E9D9F06-231B-4784-894D-1DB7BB27B0FE";"2024-06-28 17:52:27.0";;ShopifyCustomer;0;0;"2024-06-28"
CFD017FF-25D7-E421-7011-F4E3031E6A5B;-20;BF670EC6-BE97-435E-9D11-8450508E5145;"2024-06-19 21:06:19.207";;HubspotContact;1;1;"2024-06-19"
"6F1FC1ED-C2D2-D2D8-3E47-EAAD5BC9BA21";-20;"14556D9C-80BE-4514-9AD0-51D45FE1B14A";"2024-06-11 17:03:47.0";;ShopifyCustomer;0;0;"2023-08-10"
"67E9950C-12B3-8179-939C-341D141B28A2";-20;"1EBF48C9-BE0B-4FF5-BF42-1B36E9D1E2B4";"2024-06-13 13:14:18.0";;ShopifyCustomer;0;0;"2024-06-12"
F0D090A5-62B7-4324-7AA5-CB4ECC463E2F;-20;D1ECBBB2-1EDB-4A09-8E7F-0399863A1038;"2024-06-18 17:34:48.0";"243688181.1709271910";ShopifyCustomer;0;0;"2024-06-18"
"13BD204F-A9DD-FC3B-55CD-E1547B881E06";-20;"5447D4C4-209C-4D5F-8BD0-E4EAF26EB8A3";"2024-06-15 15:47:29.43";;HubspotContact;1;1;"2024-06-15"
F79D1A9F-ACDD-688C-35CA-EC42E8DCE80A;-20;"8D4732FB-AB0B-4438-80C5-3FFAF2F69561";"2024-06-17 20:40:59.0";;ShopifyCustomer;1;1;"2024-06-17"
"48A4584F-A714-4C7D-B52B-FB1C8158DF59";-20;E25B8731-E208-4441-A30C-A58A689A076A;"2024-06-24 23:42:20.0";;ShopifyCustomer;1;1;"2024-06-24"
"4AF9F62C-A0F7-BA70-151B-35B33AD36AA8";-20;"69F63E4A-FE25-4F2B-858F-732AB281D297";"2024-06-16 15:29:38.0";;ShopifyCustomer;0;0;"2024-06-13"
C2B739BA-A941-5ECD-9397-A4B976E6075C;-20;"8CC99F6E-95D4-4F58-AB5A-1E575FEDD4E1";"2024-06-15 16:00:37.0";"104279411.1719627510";ShopifyCustomer;0;0;"2023-08-07"
"6A6BAD65-4BB0-5796-EAE6-8D28224C036A";-20;"6192598C-814B-41B7-B157-545C2DF2FD47";"2024-06-16 17:30:54.147";;HubspotContact;1;1;"2024-06-16"
"295775A2-CEC7-5D1C-A743-1F1A71FEAA14";-20;"1BE817C1-47BB-4513-8952-38FD976D5057";"2024-06-20 14:52:13.0";;ShopifyCustomer;0;0;"2024-06-20"
"870600B2-0E5B-EEDD-7CE3-965BF1B4DAD9";-20;E20E390C-DC7C-40B1-842B-1CB6C235C6EE;"2024-06-12 13:07:30.0";;ShopifyCustomer;0;0;"2024-06-11"
"191AF9E8-D638-DDF3-5CEE-ECA2AAB1EB17";-20;"83C9B459-DF3E-4208-A39D-67B4CE9EDFE3";"2024-06-18 14:08:35.023";;HubspotContact;1;1;"2024-06-18"
F86B2328-958F-A9C0-AAAC-2DE62DF536CF;-20;"35B07BA9-42E8-41FC-A292-0F6369CA6E00";"2024-06-20 11:18:27.0";;ShopifyCustomer;0;0;"2024-06-19"
"4385BE94-3E07-68F0-2C9E-D0D1C9BECC02";-20;"26367762-3FB3-4C6B-B10A-275C58020B80";"2024-06-28 09:04:04.767";;HubspotContact;1;1;"2024-06-28"
"92641261-1157-D161-6724-2271C4DD4152";-20;ADEC24F7-F746-4E60-B994-388577662AFE;"2024-06-13 13:39:26.0";;ShopifyCustomer;0;0;"2024-06-13"
A72B949D-1847-08D6-CF2D-7D57F3D2191E;-20;CFFB04BA-FDA3-4766-8050-1363DE164EEF;"2024-06-20 14:47:03.0";;ShopifyCustomer;0;0;"2024-06-19"
"01957E5F-3F5B-92C0-D67C-A92F98550FF5";-20;FAE51345-0F92-4334-9A86-7BBEA6470E91;"2024-06-28 12:56:46.0";;ShopifyCustomer;1;1;"2024-06-28"
"8C786E24-C589-1690-D111-76836C899221";-20;B34D7FDE-B6EF-43F3-A4D9-158277F8B0A8;"2024-06-18 05:55:27.0";;ShopifyCustomer;1;1;"2024-06-18"
"478589C6-D7BF-FBA2-0B92-9DF2EF745D81";141;"09672018-695C-4013-8D97-2A67E9547D17";"2024-06-21 19:31:46.743";;HubspotContact;1;1;"2024-06-21"
"8718C86E-6185-B63F-69A8-C55399B5BBC9";140;"76BDB199-9BE4-4C3E-AF62-47262FA1DE9F";"2024-06-21 17:20:47.0";;ShopifyCustomer;1;1;"2024-06-21"
"5C214137-0684-2BD7-B2B1-DE93677E8564";141;"299A5D68-24D0-4FF1-8B58-170DF663BC6C";"2024-07-08 16:53:04.0";;ShopifyCustomer;0;0;"2024-07-06"
B3EC01F8-3FC5-3731-97D7-C087F7C89481;-20;CED8A720-B081-4E98-AD41-0E8824EDF28D;"2024-06-11 15:07:59.0";;ShopifyCustomer;0;0;"2024-06-10"
C98B79F7-1E12-E541-61FD-46B87489004A;-20;"091A4A15-A3FF-41DF-BE80-0200E7EC923B";"2024-06-18 17:47:33.0";"320469750.1719429378";ShopifyCustomer;0;0;"2024-06-18"
"8F105B2E-2FE8-FBFB-996D-6A2DF378F6DF";-20;"7CFABC63-2E37-4D22-9EBE-0FC20EFE6F9D";"2024-06-14 11:56:04.057";;HubspotContact;1;1;"2024-06-14"
"957AC6BF-73F6-B0BD-6BBC-D5D4EB541392";-20;F87E14EC-BC96-45AF-B2D7-8A7B6936A82B;"2024-06-11 12:47:56.0";;ShopifyCustomer;1;1;"2024-06-11"
"6D7871DF-E470-DA14-68CD-1F1AB45850A8";-20;CC57B0F2-1A44-4E47-B8D8-22951A4AE278;"2024-06-22 03:59:03.0";;ShopifyCustomer;0;0;"2024-02-13"
"6F49F410-78AA-7078-5139-27CC81AA4229";-20;"549BA401-2E80-4893-ABCC-025AAEEE2A4A";"2024-06-20 19:08:31.08";;HubspotContact;1;1;"2024-06-20"
C16C4EC3-70EA-6553-225C-3EDC2CCB0C7E;105;"559396DE-5D58-40E0-8528-118BA2760C04";"2024-06-14 14:47:54.0";"50708706.1718390784";ShopifyCustomer;1;1;"2024-06-14"
"63D7CD9D-B00A-CB57-A3EA-CADBC43C2B8D";-20;D1EE97BF-9060-4F0A-A5F9-0CDEE3F60C10;"2024-06-20 14:03:10.0";"243688181.1709271910";ShopifyCustomer;0;0;"2024-06-19"
"27E3D6E1-292E-4F3B-6452-51F0B18EB13C";-20;"12C82662-BD1D-41DC-B9D2-0270D40D95E0";"2024-07-07 15:38:59.0";;ShopifyCustomer;1;1;"2024-07-07"
BD14E8B2-6E30-8752-FDF6-AA97C543BAEB;101;"79B5CC26-AF86-4959-A6CA-138048825872";"2024-06-23 12:13:44.587";;HubspotContact;1;1;"2024-06-23"
"3D0A92F6-E23F-3406-013B-BE5BE18776D6";-20;ED74BC9B-E03C-4292-8DF9-49F3BB3C7DCF;"2024-06-19 11:25:46.0";;ShopifyCustomer;1;1;"2024-06-19"
B679B0CA-554F-EE1D-ED56-B8EEA72E55E4;103;FAA395F9-7F92-447D-8F4D-1DE118AAB86F;"2024-06-25 17:35:00.0";;ShopifyCustomer;0;0;"2024-06-25"
"153585E7-95FE-F47A-C056-212D3F7FF171";10689;DBB0B3C8-8AF9-4E51-B6F5-01E62D203228;"2024-06-27 10:44:19.0";;ShopifyCustomer;0;0;"2024-06-26"
"30162F81-87CD-76F9-9DFF-1B2DE59FEC94";-20;F793D8E8-1D1D-450B-A971-0A21BB899A57;"2024-06-14 13:56:36.0";;ShopifyCustomer;0;0;"2023-08-05"
"8D59D779-4948-8CFC-066B-C8076F6DF873";141;"0DB0DFA8-43BD-46E6-BCDA-609DD500AE44";"2024-06-28 12:06:36.0";;ShopifyCustomer;0;0;"2024-06-27"
B8C83FF8-E9AD-5071-9510-30BE41573A7B;140;"0714BA2F-5549-4091-B297-0A909C452247";"2024-06-28 12:38:58.987";;HubspotContact;1;1;"2024-06-28"
E95FE65F-81F7-9EB7-817D-77BE5697586A;-20;E5177D95-A48F-495A-B67A-D64EAB1BC482;"2024-06-18 22:17:37.287";;HubspotContact;1;1;"2024-06-18"
"7EA7E8DB-EE93-F251-D2ED-083B2E9AFEC4";10691;D0095998-CB8B-4D25-8820-1D2537419D9E;"2024-07-03 00:51:12.31";;HubspotContact;1;1;"2024-07-03"
"46E746C6-6222-8304-BC3B-C64C18A591F3";141;D6CA5296-3EA7-44E8-BA26-1CA37CC2D173;"2024-06-27 17:56:09.0";;ShopifyCustomer;0;0;"2024-06-27"
"9EFFFBA6-B82B-E83D-99CB-F49CD583000B";140;"14956F85-3332-48F0-B274-2DF3B7D91995";"2024-06-22 10:07:46.287";;HubspotContact;1;1;"2024-06-22"
"4773E81C-6220-04F4-717C-643515B731B1";10641;"3834C8A3-D6AA-43B0-9A67-223B033B0B79";"2024-06-26 09:38:56.037";;HubspotContact;1;1;"2024-06-26"
"979C0FAC-6966-90DC-1BE5-A0E658016DDD";-20;"7E3765D4-27B6-47EE-860D-EC1787330B54";"2024-06-12 18:43:44.0";;ShopifyCustomer;1;1;"2024-06-12"
"7C2822D2-891A-C249-F33E-DC848A181649";129;C20829B6-0197-438F-8618-01CCA6712638;"2024-06-30 19:58:01.677";;HubspotContact;1;1;"2024-06-30"
"814C4187-142B-1EA7-0EE5-1818CCF1B32E";-20;"42824632-B0B1-4F03-91E9-22CF3E9514B3";"2024-06-12 17:41:39.527";;HubspotContact;1;1;"2024-06-12"
"8178C5B2-63CF-592E-75F9-8DE553F88BAD";-20;"4C5600EC-D792-415C-BCCE-BF6D5ED6431A";"2024-06-30 21:27:54.0";;ShopifyCustomer;1;1;"2024-06-30"
"3823F21A-1966-8347-18BD-DC5556A13C4E";141;D9D6D0B5-6439-4AB4-8CD2-0078D43920F5;"2024-07-08 16:59:42.0";;ShopifyCustomer;0;0;"2024-07-06"
FF4CF811-E71F-0CCB-2059-31F6454C1937;103;"96E3AFF3-7687-479D-AAEB-1014F3C6D2DC";"2024-06-30 16:26:26.0";;ShopifyCustomer;0;0;"2024-06-20"
CEEDB5E5-FA15-8B1A-E116-362E84B684D0;-20;"39C1C8A7-2212-4503-B361-19ED299A7910";"2024-06-16 13:51:00.0";;ShopifyCustomer;0;0;"2023-05-30"
F9A684D5-241B-C985-C052-793CE50D891B;10641;"02EDB3CD-1D8F-4421-8716-0EF2B555D943";"2024-06-29 10:19:35.313";;HubspotContact;1;1;"2024-06-29"
"42A8562D-044A-9864-A3CA-65FBD75D1940";-20;"364A187F-32AA-49D9-AF26-43CF908F8419";"2024-06-20 14:57:51.0";;ShopifyCustomer;0;0;"2024-06-20"
FD5B6106-5785-B478-74D7-834427C605FA;-20;"0D17F43A-846D-4814-83AC-4B833C36B59D";"2024-06-20 13:43:57.0";;ShopifyCustomer;0;0;"2024-06-19"
CA8D9FE8-CBB4-39C2-C6E1-E9C01445945A;-20;"51402FC3-B0AC-4509-B8C7-2CDB5F4C6C5D";"2024-06-21 09:27:36.0";;ShopifyCustomer;0;0;"2024-06-20"
B964E679-32FF-5114-234A-F753DC00E87F;-20;E5FF1CB9-F94B-4DDF-8E6C-2822E0C8FDF6;"2024-06-17 17:38:41.0";;ShopifyCustomer;0;0;"2024-06-17"
"13FBB609-282A-58B9-E1DA-2BA424C66FE2";141;"76B2C797-3B88-4EA9-993C-14B419969D86";"2024-06-27 10:29:06.173";;HubspotContact;1;1;"2024-06-27"
FA80ACE1-81A4-AEBC-1D28-6AAE267E824B;-20;CA66A351-99D8-4A27-9680-41F26FB2A201;"2024-06-17 22:10:39.423";;HubspotContact;1;1;"2024-06-17"
"15D9BC2D-0330-EA33-1611-CE26CA436537";-20;"75812698-7CA3-4B6F-AAA6-31991CAB27E6";"2024-06-12 13:54:45.837";;HubspotContact;1;1;"2024-06-12"
"866B7D67-9A10-3BA0-AD0B-39CA1D778F4E";-20;"092A167C-3742-47F8-BF95-1E5B1AB68FB6";"2024-06-11 15:07:28.0";;ShopifyCustomer;0;0;"2024-06-10"
A9514DA9-97AD-4CDA-A52B-6B8E61BEC999;-20;"04E320E2-827D-4F5D-A3AE-248300A03D05";"2024-06-13 20:30:29.51";;HubspotContact;1;1;"2024-06-13"
"2AC1FB9E-DA4C-0952-B1ED-2CF1DF9C5D7F";-20;"45AFD05F-E839-467E-BCEE-0DFF5896B789";"2024-06-12 23:06:45.243";;HubspotContact;1;1;"2024-06-12"
AD639164-2A1C-CF95-2440-1EA29AF2B51E;-20;"04E320E2-827D-4F5D-A3AE-248300A03D05";"2024-06-14 13:55:01.0";;ShopifyCustomer;0;0;"2024-06-13"
"129F9E26-D736-3356-1589-19B3DAE655CB";-20;E3B57AF4-8134-4D6A-AE3C-5A4D07A99AF0;"2024-06-30 17:36:17.0";;ShopifyCustomer;1;1;"2024-06-30"
"9B8A56D2-A20E-407E-C9B9-5BC10BEEA3C7";10691;"1E9D9F06-231B-4784-894D-1DB7BB27B0FE";"2024-06-28 14:10:18.867";;HubspotContact;1;1;"2024-06-28"
"4B02992D-7AF9-E07D-2CD8-9F96F4F0C659";-20;"83B28E9D-8FFE-4A3E-9556-31F2F092D351";"2024-06-19 11:52:11.137";;HubspotContact;1;1;"2024-06-19"
"1D60975F-31F6-244E-D91F-2994942815D2";-20;CFB44D9F-0DD8-4393-9053-704F555BA3A9;"2024-06-11 19:28:42.907";;HubspotContact;1;1;"2024-06-11"
B3A38991-FED5-50F5-FA4D-E63C6610EE43;-20;"22E005E7-D74D-4AA4-B5F4-31CD59B9EB34";"2024-06-27 20:17:52.0";;ShopifyCustomer;1;1;"2024-06-27"
D50690F4-1568-B377-0DE9-E13B4934C5E0;-20;"1562605F-68FC-459E-9498-7F04A668035F";"2024-06-15 17:16:26.383";;HubspotContact;1;1;"2024-06-15"
